1.688055e-02       2.573643e-02       6.069771e-04       6.726055e-04      
1.706668e-02       2.409511e-02       5.809028e-04       6.800689e-04      
1.725697e-02       2.268705e-02       5.518775e-04       6.877002e-04      
1.745155e-02       2.083077e-02       5.120217e-04       6.955053e-04      
1.765057e-02       1.906612e-02       4.714326e-04       7.034902e-04      
1.785418e-02       1.847768e-02       4.496266e-04       7.116612e-04      
1.806254e-02       1.645045e-02       4.036562e-04       7.200248e-04      
1.827583e-02       1.466280e-02       3.648122e-04       7.285881e-04      
1.849421e-02       1.424082e-02       3.483867e-04       7.373583e-04      
1.871787e-02       1.331968e-02       3.246340e-04       7.463430e-04      
1.894701e-02       1.247405e-02       3.037638e-04       7.555501e-04      
1.918182e-02       1.134832e-02       2.813963e-04       7.649882e-04      
1.942253e-02       1.055751e-02       2.613524e-04       7.746659e-04      
1.966936e-02       1.010212e-02       2.489266e-04       7.845927e-04      
1.992255e-02       9.471518e-03       2.346534e-04       7.947782e-04      
2.018233e-02       8.672841e-03       2.186701e-04       8.052328e-04      
2.044898e-02       7.919434e-03       2.021839e-04       8.159673e-04      
2.072278e-02       8.079329e-03       1.992268e-04       8.269931e-04      
2.100400e-02       7.041927e-03       1.796177e-04       8.383224e-04      
2.129296e-02       6.336417e-03       1.659715e-04       8.499679e-04      
2.158998e-02       6.273060e-03       1.630723e-04       8.619431e-04      
2.189541e-02       5.362494e-03       1.477838e-04       8.742622e-04      
2.220960e-02       5.211576e-03       1.440565e-04       8.869403e-04      
2.253294e-02       4.831537e-03       1.363885e-04       8.999935e-04      
2.286583e-02       4.436174e-03       1.257305e-04       9.134388e-04      
2.320871e-02       4.163745e-03       1.176476e-04       9.272941e-04      
2.356202e-02       3.789909e-03       1.091305e-04       9.415786e-04      
2.392626e-02       3.550439e-03       1.028517e-04       9.563127e-04      
2.430194e-02       3.287300e-03       9.675181e-05       9.715181e-04      
2.468960e-02       3.161638e-03       9.656291e-05       9.872178e-04      
2.508983e-02       2.904109e-03       9.141100e-05       1.003437e-03      
2.550326e-02       2.651754e-03       8.481234e-05       1.020201e-03      
2.593053e-02       2.398364e-03       7.968439e-05       1.037538e-03      
2.637237e-02       2.330675e-03       7.885206e-05       1.055480e-03      
2.682952e-02       2.188330e-03       7.538173e-05       1.074057e-03      
2.730280e-02       1.842053e-03       6.719294e-05       1.093305e-03      
2.779308e-02       1.789528e-03       6.556013e-05       1.113260e-03      
2.830129e-02       1.763893e-03       6.589950e-05       1.133964e-03      
2.882843e-02       1.544401e-03       6.359075e-05       1.155458e-03      
2.937558e-02       1.370347e-03       5.804521e-05       1.177791e-03      
2.994391e-02       1.315335e-03       5.499602e-05       1.201011e-03      
3.053465e-02       1.092431e-03       4.852543e-05       1.225174e-03      
3.114918e-02       1.012731e-03       4.580964e-05       1.250338e-03      
3.178895e-02       9.523768e-04       4.445518e-05       1.276568e-03      
3.245555e-02       8.947733e-04       4.204525e-05       1.303933e-03      
3.315070e-02       7.934045e-04       3.941663e-05       1.332510e-03      
3.387629e-02       7.374761e-04       3.746507e-05       1.362381e-03      
3.463435e-02       6.658623e-04       3.463617e-05       1.393638e-03      
3.542711e-02       6.273662e-04       3.347978e-05       1.426380e-03      
3.556471e-02       6.700471e-04       8.789030e-05       1.400122e-03      
3.589391e-02       6.300182e-04       6.068870e-05       1.413142e-03      
3.622926e-02       4.924553e-04       4.381821e-05       1.426406e-03      
3.657093e-02       4.904811e-04       4.048883e-05       1.439922e-03      
3.691912e-02       4.855548e-04       3.808319e-05       1.453698e-03      
3.727399e-02       4.543675e-04       3.580654e-05       1.467740e-03      
3.763576e-02       4.134055e-04       3.215651e-05       1.482057e-03      
3.800461e-02       3.739628e-04       3.010516e-05       1.496656e-03      
3.838077e-02       3.966746e-04       2.988188e-05       1.511547e-03      
3.876445e-02       3.810233e-04       2.892789e-05       1.526738e-03      
3.915587e-02       3.638083e-04       2.743917e-05       1.542239e-03      
3.955528e-02       3.558759e-04       2.661144e-05       1.558058e-03      
3.996293e-02       3.190018e-04       2.449031e-05       1.574205e-03      
4.037906e-02       2.980097e-04       2.308307e-05       1.590692e-03      
4.080395e-02       3.123737e-04       2.292884e-05       1.607529e-03      
4.123788e-02       2.931895e-04       2.150076e-05       1.624728e-03      
4.168114e-02       2.827593e-04       2.094539e-05       1.642299e-03      
4.213403e-02       2.674799e-04       1.994976e-05       1.660256e-03      
4.259686e-02       2.189043e-04       1.783308e-05       1.678611e-03      
4.306998e-02       2.710755e-04       1.951777e-05       1.697378e-03      
4.355373e-02       2.467612e-04       1.803708e-05       1.716570e-03      
4.404847e-02       2.614538e-04       1.814990e-05       1.736203e-03      
4.455458e-02       2.088922e-04       1.567779e-05       1.756292e-03      
4.507245e-02       2.105162e-04       1.490536e-05       1.776853e-03      
4.560250e-02       1.896071e-04       1.371267e-05       1.797903e-03      
4.614517e-02       1.682808e-04       1.246353e-05       1.819459e-03      
4.670091e-02       1.485539e-04       1.130853e-05       1.841540e-03      
4.727020e-02       1.334402e-04       1.030491e-05       1.864166e-03      
4.785354e-02       1.527370e-04       1.070541e-05       1.887357e-03      
4.845145e-02       1.566170e-04       1.051221e-05       1.911135e-03      
4.906450e-02       1.464304e-04       9.878790e-06       1.935522e-03      
4.969326e-02       1.363680e-04       9.292377e-06       1.960542e-03      
5.033834e-02       1.164990e-04       8.384550e-06       1.986220e-03      
5.100039e-02       1.199010e-04       8.274752e-06       2.012583e-03      
5.168009e-02       1.040040e-04       7.473615e-06       2.039658e-03      
5.237815e-02       9.425791e-05       6.992906e-06       2.067475e-03      
5.309533e-02       7.829743e-05       6.124599e-06       2.096065e-03      
5.383241e-02       7.854205e-05       6.123332e-06       2.125461e-03      
5.459025e-02       8.418960e-05       6.151668e-06       2.155697e-03      
5.536974e-02       8.533050e-05       6.122697e-06       2.186810e-03      
5.617180e-02       8.394013e-05       6.041082e-06       2.218839e-03      
5.699745e-02       7.517261e-05       5.522998e-06       2.251826e-03      
5.784773e-02       7.766911e-05       5.348457e-06       2.285814e-03      
5.872376e-02       5.862080e-05       4.615991e-06       2.320850e-03      
5.962673e-02       6.309448e-05       4.595303e-06       2.356982e-03      
6.055790e-02       5.691303e-05       4.274404e-06       2.394265e-03      
6.151862e-02       5.621001e-05       4.291660e-06       2.432754e-03      
6.251032e-02       5.065830e-05       4.146984e-06       2.472508e-03      
6.353451e-02       5.559634e-05       4.171909e-06       2.513592e-03      
6.459282e-02       4.382746e-05       3.685169e-06       2.556074e-03      
6.568698e-02       3.966804e-05       3.505205e-06       2.600027e-03      
6.681885e-02       4.362228e-05       3.640362e-06       2.645530e-03      
6.799042e-02       3.886745e-05       3.314399e-06       2.692665e-03      
6.920380e-02       3.617337e-05       3.216235e-06       2.741524e-03      
7.046127e-02       3.496156e-05       3.161996e-06       2.792204e-03      
7.176529e-02       3.475818e-05       3.247830e-06       2.844808e-03      
7.311849e-02       3.131996e-05       3.048506e-06       2.899450e-03      
7.452370e-02       3.012099e-05       2.927437e-06       2.956251e-03      
7.598398e-02       2.582886e-05       2.603086e-06       3.015342e-03      
7.750263e-02       2.688164e-05       2.570093e-06       3.076868e-03      
7.908322e-02       2.529888e-05       2.550866e-06       3.140981e-03      
8.072962e-02       2.038041e-05       2.263851e-06       3.207852e-03      
8.244604e-02       2.302067e-05       2.341150e-06       3.277662e-03      
8.423702e-02       1.773719e-05       2.110142e-06       3.350613e-03      
8.610755e-02       1.306576e-05       1.823562e-06       3.426923e-03      
8.806303e-02       1.415358e-05       1.892563e-06       3.506832e-03      
9.010939e-02       1.556701e-05       1.893237e-06       3.590604e-03      
9.225313e-02       1.415171e-05       1.802236e-06       3.678529e-03      
9.450134e-02       1.335593e-05       1.686240e-06       3.770928e-03      
9.686188e-02       9.285680e-06       1.531137e-06       3.868154e-03      
9.934336e-02       1.235822e-05       1.617749e-06       3.970601e-03      
1.019553e-01       1.052884e-05       1.535601e-06       4.078707e-03      
1.047084e-01       8.668071e-06       1.413912e-06       4.192959e-03      
1.076142e-01       7.575508e-06       1.380957e-06       4.313906e-03      
1.106859e-01       5.051589e-06       1.135474e-06       4.442161e-03      
1.115796e-01       5.002072e-06       6.341645e-07       4.455649e-03      
1.149270e-01       5.286327e-06       5.667477e-07       4.592441e-03      
1.183748e-01       5.005082e-06       5.260512e-07       4.733625e-03      
1.219260e-01       3.496241e-06       4.376126e-07       4.879357e-03      
1.255838e-01       3.962900e-06       4.344333e-07       5.029804e-03      
1.293513e-01       2.652600e-06       3.675078e-07       5.185137e-03      
1.332319e-01       3.057743e-06       3.723171e-07       5.345537e-03      
1.372288e-01       3.302833e-06       3.651598e-07       5.511194e-03      
1.413457e-01       2.513357e-06       3.284074e-07       5.682306e-03      
1.455861e-01       1.684834e-06       2.886570e-07       5.859079e-03      
1.499536e-01       1.478766e-06       2.731160e-07       6.041733e-03      
1.544523e-01       1.457684e-06       2.690358e-07       6.230496e-03      
1.590858e-01       1.261945e-06       2.521822e-07       6.425608e-03      
1.638584e-01       1.403944e-06       2.558427e-07       6.627322e-03      
1.687741e-01       1.002037e-06       2.352163e-07       6.835903e-03      
1.738374e-01       7.444685e-07       2.342576e-07       7.051631e-03      
1.790525e-01       4.973818e-07       2.230452e-07       7.274801e-03      
1.844241e-01       4.052194e-07       2.110809e-07       7.505722e-03      
1.899568e-01       6.084923e-07       2.033844e-07       7.744722e-03      
1.956555e-01       3.687496e-07       2.029833e-07       7.992147e-03      
2.015252e-01       2.123495e-07       1.833501e-07       8.248361e-03      
2.075709e-01       2.204981e-07       1.939870e-07       8.513750e-03      
   
